"DomainDNS","ObjectDN","ObjectType","SamAccountName","IsProtectedByAdminSDHolder","Trustee","TrusteeShortName","AccessControlType","ActiveDirectoryRights","IsInherited","IsSafePrincipal","IsDangerousForProtectedObjects"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","RED\svc.mimmonitor","RED\svc.mimmonitor","Allow","ReadProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-554","S-1-5-32-554","Allow","ListChildren","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=krbtgt,CN=Users,DC=mathiasmotron,DC=com","User","krbtgt","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=mathiasadmin,OU=PRIVILEGED USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","mathiasadmin","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC AdminLdapv3,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.adminldapv3","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MA.Service1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.ma.service1","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIM.MAAD,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mim.maad","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=SVC MIMService1,OU=SVC ACCOUNTS,OU=PRD,DC=mathiasmotron,DC=com","User","svc.mimservice1","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
